calories,proteins,fat,carbohydrate,name,calories_norm,proteins_norm,fat_norm,carbo_norm
60.0,3.1,0.3,14.0,Daun Gandaria,0.06382978723404255,0.03734939759036145,0.003,0.021638330757341576
58.0,2.9,0.7,10.0,Daun gedi besar segar,0.06170212765957447,0.03493975903614458,0.006999999999999999,0.015455950540958269
30.0,1.3,0.7,5.8,Daun gelang segar,0.031914893617021274,0.01566265060240964,0.006999999999999999,0.008964451313755796
50.0,4.6,0.9,7.0,Daun gunda bali segar,0.05319148936170213,0.05542168674698795,0.009000000000000001,0.010819165378670788
62.0,4.2,0.9,9.2,Daun gunda serang segar,0.06595744680851064,0.050602409638554224,0.009000000000000001,0.014219474497681605
73.0,4.6,0.5,16.2,Daun Jambu Mete muda,0.07765957446808511,0.05542168674698795,0.005,0.025038639876352395
34.0,3.8,0.5,5.3,Daun jampang segar,0.03617021276595745,0.04578313253012048,0.005,0.008191653786707881
93.0,5.0,1.3,15.3,Daun jawaw seluang segar,0.09893617021276596,0.060240963855421686,0.013000000000000001,0.023647604327666154
27.0,2.1,0.7,4.4,Daun jonghe segar,0.02872340425531915,0.025301204819277112,0.006999999999999999,0.0068006182380216385
36.0,2.9,0.6,6.8,Daun kacang ma segar,0.03829787234042553,0.03493975903614458,0.006,0.010510046367851623
34.0,4.1,0.4,5.8,Daun Kacang Panjang,0.03617021276595745,0.04939759036144578,0.004,0.008964451313755796
40.0,3.7,0.3,8.0,Daun Kacang Panjang kukus,0.0425531914893617,0.04457831325301205,0.003,0.012364760432766615
30.0,3.1,0.3,5.8,Daun kacang panjang segar,0.031914893617021274,0.03734939759036145,0.003,0.008964451313755796
92.0,4.0,3.6,10.9,Daun kasbi/singkong karet segar,0.09787234042553192,0.04819277108433735,0.036000000000000004,0.016846986089644512
59.0,4.8,1.0,11.0,Daun Katuk,0.06276595744680852,0.05783132530120482,0.01,0.017001545595054096
53.0,5.3,0.9,9.1,Daun katuk rebus,0.05638297872340425,0.06385542168674699,0.009000000000000001,0.014064914992272025
59.0,6.4,1.0,9.9,Daun katuk segar,0.06276595744680852,0.07710843373493977,0.01,0.015301391035548687
47.0,5.0,0.5,8.5,Daun Kecipir,0.05,0.060240963855421686,0.005,0.013137557959814528
59.0,2.8,0.3,13.4,Daun Kedondong,0.06276595744680852,0.033734939759036145,0.003,0.02071097372488408
82.0,6.7,1.7,14.3,Daun Kelor,0.08723404255319149,0.08072289156626507,0.017,0.022102009273570325
61.0,6.1,0.9,10.0,Daun Kelor rebus,0.06489361702127659,0.07349397590361446,0.009000000000000001,0.015455950540958269
46.0,4.0,0.5,8.9,Daun Kemangi,0.04893617021276596,0.04819277108433735,0.005,0.01375579598145286
45.0,3.7,0.5,6.6,Daun kenikir segar,0.047872340425531915,0.04457831325301205,0.005,0.010200927357032456
48.0,4.5,0.8,9.1,Daun kesum segar,0.05106382978723405,0.05421686746987952,0.008,0.014064914992272025
22.0,2.1,0.5,3.6,Daun kol sawi segar,0.023404255319148935,0.025301204819277112,0.005,0.0055641421947449764
23.0,3.0,0.3,3.7,Daun Koro,0.02446808510638298,0.03614457831325302,0.003,0.00571870170015456
51.0,2.5,1.1,8.0,Daun kubis segar,0.05425531914893617,0.030120481927710843,0.011000000000000001,0.012364760432766615
14.0,1.3,0.3,2.3,Daun Kumak,0.014893617021276596,0.01566265060240964,0.003,0.0035548686244204013
60.0,4.0,0.4,4.7,Daun Labu Siam,0.06382978723404255,0.04819277108433735,0.004,0.007264296754250387
30.0,3.6,0.6,4.5,Daun Labu Waluh,0.031914893617021274,0.04337349397590362,0.006,0.006955177743431221
87.0,8.3,1.8,14.4,Daun lamtoro segar,0.0925531914893617,0.10000000000000002,0.018000000000000002,0.022256568778979906
76.0,2.8,0.2,15.8,Daun leilem segar,0.08085106382978724,0.033734939759036145,0.002,0.024420401854714065
45.0,4.7,0.5,8.1,Daun Leunca,0.047872340425531915,0.05662650602409639,0.005,0.012519319938176197
30.0,2.3,0.4,5.8,Daun Lobak,0.031914893617021274,0.027710843373493974,0.004,0.008964451313755796
40.0,3.0,0.8,7.4,Daun Lompong Tales,0.0425531914893617,0.03614457831325302,0.008,0.01143740340030912
54.0,3.7,0.3,11.8,Daun Mangkokan,0.0574468085106383,0.04457831325301205,0.003,0.018238021638330756
71.0,6.8,1.6,11.5,Daun matel ambon segar,0.07553191489361702,0.0819277108433735,0.016,0.01777434312210201
99.0,5.0,1.3,21.3,Daun Melinjo,0.10531914893617021,0.060240963855421686,0.013000000000000001,0.03292117465224111
63.0,3.8,1.5,11.5,Daun Mengkudu Kukus,0.06702127659574468,0.04578313253012048,0.015,0.01777434312210201
166.0,1.7,0.5,38.8,Daun ndusuk segar,0.17659574468085107,0.020481927710843374,0.005,0.05996908809891808
22.0,1.0,0.1,5.3,Daun Oyong,0.023404255319148935,0.012048192771084338,0.001,0.008191653786707881
22.0,1.0,0.1,5.3,Daun oyong segar,0.023404255319148935,0.012048192771084338,0.001,0.008191653786707881
35.0,4.0,0.3,6.4,Daun Pakis,0.03723404255319149,0.04819277108433735,0.003,0.009891808346213293
54.0,2.2,3.6,3.1,Daun pakis longgiho segar,0.0574468085106383,0.026506024096385545,0.036000000000000004,0.004791344667697064
39.0,4.5,0.4,6.9,Daun pakis segar,0.04148936170212766,0.05421686746987952,0.004,0.010664605873261205
53.0,3.4,1.2,7.2,Daun pakis wambateu segar,0.05638297872340425,0.04096385542168675,0.012,0.011128284389489953
29.0,3.4,0.1,6.5,Daun paku segar,0.030851063829787233,0.04096385542168675,0.001,0.010046367851622875
104.0,3.9,0.6,17.9,Daun pangisegar,0.11063829787234043,0.046987951807228916,0.006,0.0276661514683153
49.0,2.7,1.0,8.4,Daun pare segar,0.052127659574468084,0.032530120481927716,0.01,0.012982998454404947
87.0,8.0,2.0,11.9,Daun pepaya segar,0.0925531914893617,0.0963855421686747,0.02,0.01839258114374034
128.0,12.0,6.5,12.4,Daun Pete Cina,0.13617021276595745,0.14457831325301207,0.065,0.019165378670788255
37.0,2.5,0.8,6.9,Daun Poh-pohan,0.039361702127659576,0.030120481927710843,0.008,0.010664605873261205
301.0,14.2,10.9,49.0,Daun salam  bubuk,0.3202127659574468,0.1710843373493976,0.109,0.07573415765069552
62.0,4.0,0.5,10.5,Daun selasih segar,0.06595744680851064,0.04819277108433735,0.005,0.01622874806800618
45.0,4.4,8.0,0.5,Daun Semanggi,0.047872340425531915,0.05301204819277109,0.08,0.0007727975270479134
45.0,4.4,0.5,8.5,Daun semanggi segar,0.047872340425531915,0.05301204819277109,0.005,0.013137557959814528
53.0,3.2,2.5,7.6,Daun simpur segar,0.05638297872340425,0.03855421686746988,0.025,0.011746522411128283
68.0,2.0,1.0,15.2,Daun singkil segar,0.0723404255319149,0.024096385542168676,0.01,0.023493044822256566
73.0,6.8,1.2,13.0,Daun Singkong,0.07765957446808511,0.0819277108433735,0.012,0.02009273570324575
144.0,12.7,1.2,25.2,Daun singkong ambon segar,0.15319148936170213,0.1530120481927711,0.012,0.03894899536321483
50.0,6.2,1.1,7.1,Daun singkong ampenan segar,0.05319148936170213,0.0746987951807229,0.011000000000000001,0.01097372488408037
74.0,6.3,0.7,10.7,Daun singkong kopang segar,0.07872340425531915,0.07590361445783132,0.006999999999999999,0.016537867078825347
55.0,4.0,0.5,8.5,Daun Singkong lodeh,0.05851063829787234,0.04819277108433735,0.005,0.013137557959814528
31.0,3.7,0.6,4.8,Daun Singkong rebus,0.03297872340425532,0.04457831325301205,0.006,0.007418856259659969
50.0,6.2,1.1,7.1,Daun singkong segar,0.05319148936170213,0.0746987951807229,0.011000000000000001,0.01097372488408037
36.0,2.6,0.9,6.1,Daun Sintrong,0.03829787234042553,0.03132530120481928,0.009000000000000001,0.009428129829984543
27.0,1.3,0.2,5.9,Daun talas rebus,0.02872340425531915,0.01566265060240964,0.002,0.009119010819165378
59.0,3.0,0.4,13.5,Daun talas segar,0.06276595744680852,0.03614457831325302,0.004,0.02086553323029366
71.0,4.1,2.1,12.3,Daun Tales,0.07553191489361702,0.04939759036144578,0.021,0.01901081916537867
27.0,1.3,0.2,5.9,Daun Tales rebus,0.02872340425531915,0.01566265060240964,0.002,0.009119010819165378
70.0,2.9,0.3,13.9,Daun tespong segar,0.07446808510638298,0.03493975903614458,0.003,0.021483771251931995
47.0,2.8,0.4,10.4,Daun Ubi Jalar,0.05,0.033734939759036145,0.004,0.0160741885625966
56.0,3.1,0.3,13.0,Daun Ubi Jalar kukus,0.059574468085106386,0.03734939759036145,0.003,0.02009273570324575
62.0,3.7,0.3,11.1,Daun ubi kuning segar,0.06595744680851064,0.04457831325301205,0.003,0.017156105100463677
56.0,3.1,0.3,13.0,Daun ubi merah kukus,0.059574468085106386,0.03734939759036145,0.003,0.02009273570324575
48.0,3.0,0.3,10.8,Daun ubi merah segar,0.05106382978723405,0.03614457831325302,0.003,0.01669242658423493
46.0,2.8,0.2,8.2,Daun ubi putih segar,0.04893617021276596,0.033734939759036145,0.002,0.01267387944358578
55.0,1.7,0.1,11.9,Daun ubi tinta segar,0.05851063829787234,0.020481927710843374,0.001,0.01839258114374034
260.0,2.0,15.0,53.0,Deblo ,0.2765957446808511,0.024096385542168676,0.15,0.08191653786707882
382.0,55.7,14.1,8.0,Dendeng belut goreng,0.4063829787234043,0.6710843373493977,0.141,0.012364760432766615
433.0,55.0,9.0,0.0,Dendeng Daging Sapi,0.46063829787234045,0.6626506024096386,0.09,0.0
598.0,74.3,26.9,9.2,Dendeng mujahir goreng,0.6361702127659574,0.8951807228915662,0.269,0.014219474497681605
77.0,13.8,1.9,0.7,Dideh darah ayam,0.08191489361702128,0.16626506024096388,0.019,0.0010819165378670788
104.0,21.9,1.1,0.0,Dideh darah sapi,0.11063829787234043,0.26385542168674697,0.011000000000000001,0.0
248.0,10.0,2.3,40.9,Djibokum masakan,0.26382978723404255,0.12048192771084337,0.023,0.06321483771251932
395.0,3.0,5.7,81.2,Dodol,0.42021276595744683,0.03614457831325302,0.057,0.12550231839258114
298.0,3.7,2.1,65.9,Dodol bali,0.3170212765957447,0.04457831325301205,0.021,0.101854714064915
368.0,2.6,8.6,70.0,Dodol banjarmasin,0.39148936170212767,0.03132530120481928,0.086,0.10819165378670788
348.0,0.4,3.8,76.1,Dodol galamai,0.3702127659574468,0.004819277108433735,0.038,0.11761978361669241
331.0,1.9,7.6,63.8,Dodol kedondong,0.35212765957446807,0.02289156626506024,0.076,0.09860896445131374
373.0,4.3,16.5,51.9,Dodol manado,0.39680851063829786,0.051807228915662654,0.165,0.08021638330757341
17.5,3.3,2.3,39.5,Dodonkol ,0.018617021276595744,0.03975903614457831,0.023,0.06105100463678516
317.0,15.7,27.7,0.0,Domba daging gemuk segar,0.3372340425531915,0.1891566265060241,0.277,0.0
202.0,17.1,14.8,0.0,Domba daging kurus  segar,0.2148936170212766,0.2060240963855422,0.14800000000000002,0.0
100.0,16.6,3.3,1.0,Domba ginjal segar,0.10638297872340426,0.20000000000000004,0.033,0.0015455950540958269
63.0,1.0,0.2,16.1,Duku,0.06702127659574468,0.012048192771084338,0.002,0.024884080370942814
134.0,2.5,3.0,28.0,Durian,0.1425531914893617,0.030120481927710843,0.03,0.04327666151468315
80.0,0.5,0.6,18.2,Duwet segar,0.0851063829787234,0.006024096385542169,0.006,0.02812982998454405
18.0,1.0,0.2,3.8,Eceng Gondok,0.019148936170212766,0.012048192771084338,0.002,0.0058732612055641415
98.0,1.4,0.2,25.4,Embacang,0.10425531914893617,0.016867469879518072,0.002,0.039258114374034
248.0,36.2,6.9,10.1,Empal (daging) Goreng masakan,0.26382978723404255,0.4361445783132531,0.069,0.015610510046367852
590.0,18.5,57.0,0.0,Empal Goreng,0.6276595744680851,0.22289156626506026,0.5700000000000001,0.0
345.0,12.0,1.5,71.5,Emping (kerupuk melinjo),0.3670212765957447,0.14457831325301207,0.015,0.11051004636785162
403.0,10.6,2.2,85.3,Emping beras,0.42872340425531913,0.12771084337349398,0.022000000000000002,0.13183925811437402
355.0,17.8,4.6,60.7,Emping komak,0.3776595744680851,0.21445783132530122,0.046,0.09381761978361669
122.0,3.5,4.5,17.5,Encung asam segar,0.12978723404255318,0.042168674698795185,0.045,0.02704791344667697
538.0,13.6,30.3,52.6,Enting-enting gepuk hello kity,0.5723404255319149,0.163855421686747,0.303,0.0812982998454405
524.0,13.3,29.2,52.0,Enting-enting gepuk kacang tanah,0.5574468085106383,0.1602409638554217,0.292,0.080370942812983
565.0,18.2,38.4,36.8,Enting-enting wijen,0.601063829787234,0.21927710843373494,0.384,0.05687789799072642
70.0,0.6,0.0,18.9,Erbis,0.07446808510638298,0.007228915662650603,0.0,0.029211746522411125
210.0,4.0,12.5,20.6,Es krim,0.22340425531914895,0.04819277108433735,0.125,0.03183925811437403
156.7,3.0,1.7,32.7,Es Krim (Coconut milk) ,0.16670212765957446,0.03614457831325302,0.017,0.050540958268933546
152.0,0.0,0.0,37.6,Es Mambo ,0.16170212765957448,0.0,0.0,0.058114374034003095
44.8,0.0,0.0,11.3,Es Sirup ,0.0476595744680851,0.0,0.0,0.017465224111282845
270.0,12.3,15.9,19.3,Fillet o-fish,0.2872340425531915,0.14819277108433737,0.159,0.02982998454404946
322.0,2.4,0.6,76.6,Gadeng/Gadung kering,0.3425531914893617,0.02891566265060241,0.006,0.11839258114374032
137.0,6.1,3.2,21.0,Gado-gado,0.14574468085106385,0.07349397590361446,0.032,0.03245749613601236
88.0,0.8,0.3,20.9,Gadung kukus,0.09361702127659574,0.00963855421686747,0.003,0.03230293663060278
101.0,2.1,0.2,23.2,Gadung mentah,0.1074468085106383,0.025301204819277112,0.002,0.03585780525502318
88.0,0.6,0.3,20.9,Gadung ubi kukus,0.09361702127659574,0.007228915662650603,0.003,0.03230293663060278
100.0,0.9,0.3,23.5,Gadung ubi segar,0.10638297872340426,0.010843373493975905,0.003,0.03632148377125193
18.0,0.8,0.2,4.1,Gambas (Oyong),0.019148936170212766,0.00963855421686747,0.002,0.00633693972179289
13.0,0.3,0.6,1.6,Gambas lodeh,0.013829787234042554,0.0036144578313253013,0.006,0.002472952086553323
68.0,0.7,0.1,18.0,Gandaria,0.0723404255319149,0.008433734939759036,0.001,0.027820710973724884
100.0,0.8,0.2,23.8,Ganyong kukus,0.10638297872340426,0.00963855421686747,0.002,0.03678516228748068
95.0,1.0,0.1,22.6,Ganyong mentah,0.10106382978723405,0.012048192771084338,0.001,0.03493044822256569
100.0,0.8,0.2,23.8,Ganyong rebus,0.10638297872340426,0.00963855421686747,0.002,0.03678516228748068
77.0,0.6,0.2,18.4,Ganyong segar,0.08191489361702128,0.007228915662650603,0.002,0.02843894899536321
338.0,1.5,0.7,81.3,Gaplek,0.3595744680851064,0.01807228915662651,0.006999999999999999,0.1256568778979907
191.0,4.5,1.5,39.7,Gatep segar,0.20319148936170214,0.05421686746987952,0.015,0.061360123647604334
347.0,1.3,0.7,83.8,Gatot,0.36914893617021277,0.01566265060240964,0.006999999999999999,0.12952086553323028
195.0,0.4,1.7,44.4,Geblek,0.2074468085106383,0.004819277108433735,0.017,0.06862442040185471
389.0,0.0,0.0,91.0,Gelatine,0.41382978723404257,0.0,0.0,0.14064914992272023
95.0,1.5,0.1,22.4,Gembili,0.10106382978723405,0.01807228915662651,0.001,0.03462132921174652
131.0,1.1,0.2,31.3,Gembili ubi segar,0.13936170212765958,0.013253012048192772,0.002,0.04837712519319938
274.0,1.7,5.4,55.5,Gemblong,0.2914893617021277,0.020481927710843374,0.054000000000000006,0.08578052550231839
407.0,6.4,28.2,32.0,Gendar goreng,0.4329787234042553,0.07710843373493977,0.282,0.04945904173106646
35.0,1.7,0.2,7.7,Genjer segar,0.03723404255319149,0.020481927710843374,0.002,0.011901081916537867
350.0,1.4,14.4,53.6,Geplak,0.3723404255319149,0.016867469879518072,0.14400000000000002,0.08284389489953632
462.0,3.1,24.4,57.7,Geplak jahe,0.49148936170212765,0.03734939759036145,0.244,0.08918083462132921
75.0,8.2,2.0,6.0,Gete kuah asam masakan,0.0797872340425532,0.09879518072289156,0.02,0.00927357032457496
360.0,1.3,6.4,74.3,Getuk goreng,0.3829787234042553,0.01566265060240964,0.064,0.11483771251931993
171.4,4.0,4.0,32.0,Getuk Lindri ,0.1823404255319149,0.04819277108433735,0.04,0.04945904173106646
144.0,1.1,0.4,34.1,Getuk pisang,0.15319148936170213,0.013253012048192772,0.004,0.0527047913446677
204.0,0.5,1.4,47.4,Getuk singkong,0.2170212765957447,0.006024096385542169,0.013999999999999999,0.07326120556414219
114.0,16.3,4.6,0.8,Ginjal Babi,0.12127659574468086,0.1963855421686747,0.046,0.0012364760432766616
105.0,16.6,3.3,1.0,Ginjal Domba,0.11170212765957448,0.20000000000000004,0.033,0.0015455950540958269
141.0,15.0,8.1,0.9,Ginjal Sapi,0.15,0.18072289156626506,0.081,0.0013910355486862441
53.0,1.6,1.6,8.8,Gudeg ,0.05638297872340425,0.01927710843373494,0.016,0.013601236476043277
160.0,3.3,9.2,16.0,Gudeg sayur,0.1702127659574468,0.03975903614457831,0.092,0.02472952086553323
368.0,0.0,0.0,95.0,Gula Aren,0.39148936170212767,0.0,0.0,0.14683153013910355
386.0,3.0,10.0,76.0,Gula Kelapa,0.4106382978723404,0.03614457831325302,0.1,0.11746522411128284
356.0,0.4,0.5,90.6,Gula Merah Tebu belum dimurnikan,0.37872340425531914,0.004819277108433735,0.005,0.1400309119010819
394.0,0.0,0.0,94.0,Gula putih,0.41914893617021276,0.0,0.0,0.14528593508500773
52.0,10.0,0.5,1.8,Gulai asam keueung masakan,0.055319148936170216,0.12048192771084337,0.005,0.0027820710973724882
106.0,16.5,3.3,2.5,Gulai ikan masakan,0.1127659574468085,0.19879518072289157,0.033,0.0038639876352395673
148.0,10.0,9.8,5.0,Gulai ikan paya masakan,0.1574468085106383,0.12048192771084337,0.098,0.0077279752704791345
126.0,4.2,9.4,6.2,Gulai kambing,0.13404255319148936,0.050602409638554224,0.094,0.009582689335394128
110.0,5.9,8.2,3.2,Gulai keumamah masakan,0.11702127659574468,0.07108433734939759,0.08199999999999999,0.004945904173106646
143.0,4.0,11.4,6.0,Gulai pakis,0.15212765957446808,0.04819277108433735,0.114,0.00927357032457496
176.0,7.3,14.9,3.2,Gulai pliek,0.18723404255319148,0.08795180722891567,0.149,0.004945904173106646
132.0,9.0,7.2,7.8,Gulai tiram masakan,0.14042553191489363,0.10843373493975904,0.07200000000000001,0.01205564142194745
192.0,12.7,10.1,12.7,Gurame asem manis masakan,0.2042553191489362,0.1530120481927711,0.10099999999999999,0.019629057187017
218.0,0.5,2.5,48.5,Gurandil,0.23191489361702128,0.006024096385542169,0.025,0.0749613601236476
389.0,16.9,35.0,0.3,Ham,0.41382978723404257,0.20361445783132529,0.35000000000000003,0.00046367851622874804
65.0,10.0,1.0,3.5,Hangop,0.06914893617021277,0.12048192771084337,0.01,0.005409582689335394
134.0,19.7,4.8,1.7,Hati Babi,0.1425531914893617,0.23734939759036144,0.048,0.0026275115919629057
136.0,19.7,3.2,6.0,Hati Sapi,0.1446808510638298,0.23734939759036144,0.032,0.00927357032457496
390.0,14.2,7.4,68.2,Havermout,0.4148936170212766,0.1710843373493976,0.07400000000000001,0.1054095826893354
127.0,1.2,0.5,29.5,Hofa/Ubi hutan segar,0.1351063829787234,0.014457831325301205,0.005,0.04559505409582689
146.0,17.7,5.9,5.6,Ikan asar merah masakan,0.15531914893617021,0.21325301204819277,0.059000000000000004,0.00865533230293663
380.0,33.6,27.5,0.0,Ikan Asin bilis goreng,0.4042553191489362,0.4048192771084338,0.275,0.0
456.0,46.5,24.4,0.0,Ikan Asin gabus goreng,0.48510638297872344,0.5602409638554218,0.244,0.0
348.0,18.7,29.5,0.0,Ikan Asin japuh goreng,0.3702127659574468,0.22530120481927712,0.295,0.0
193.0,42.0,1.5,0.0,Ikan Asin kering,0.2053191489361702,0.5060240963855422,0.015,0.0
430.0,58.2,23.6,0.0,Ikan Asin pari goreng,0.4574468085106383,0.7012048192771085,0.23600000000000002,0.0
652.0,40.4,54.3,0.0,Ikan Asin pepetek goreng,0.6936170212765957,0.48674698795180726,0.543,0.0
319.0,6.9,31.7,0.0,Ikan Asin sirinding goreng,0.3393617021276596,0.08313253012048194,0.317,0.0
430.0,33.4,32.4,0.0,Ikan Asin teri goreng,0.4574468085106383,0.40240963855421685,0.324,0.0
198.0,19.0,13.0,0.0,Ikan Bader (Tawes),0.21063829787234042,0.22891566265060243,0.13,0.0
107.0,16.5,3.9,1.5,Ikan balong segar,0.11382978723404255,0.19879518072289157,0.039,0.00231839258114374
112.0,20.0,1.3,3.7,Ikan bambangan segar,0.11914893617021277,0.24096385542168675,0.013000000000000001,0.00571870170015456
129.0,20.0,4.8,0.0,Ikan Bandeng,0.1372340425531915,0.24096385542168675,0.048,0.0
296.0,17.1,20.3,11.3,Ikan bandeng presto masakan,0.3148936170212766,0.2060240963855422,0.203,0.017465224111282845
111.0,19.4,0.9,4.8,Ikan banjar segar,0.11808510638297873,0.23373493975903614,0.009000000000000001,0.007418856259659969
78.0,14.5,0.6,3.7,Ikan baronang segar,0.08297872340425531,0.1746987951807229,0.006,0.00571870170015456
144.0,17.8,5.8,5.2,Ikan baung bakar,0.15319148936170213,0.21445783132530122,0.057999999999999996,0.0080370942812983
123.0,15.1,5.5,3.3,Ikan baung segar,0.13085106382978723,0.1819277108433735,0.055,0.005100463678516228
96.0,19.0,1.7,0.0,Ikan Bawal,0.1021276595744681,0.22891566265060243,0.017,0.0
138.0,14.0,0.7,7.4,Ikan Bekasang,0.14680851063829786,0.16867469879518074,0.006999999999999999,0.01143740340030912
128.0,18.0,3.0,7.2,Ikan Belida bakar,0.13617021276595745,0.21686746987951808,0.03,0.011128284389489953
80.0,14.7,1.4,2.2,Ikan Belida segar,0.0851063829787234,0.17710843373493976,0.013999999999999999,0.0034003091190108192
417.0,25.9,19.4,32.0,Ikan Belut Segar goreng,0.44361702127659575,0.3120481927710843,0.19399999999999998,0.04945904173106646
82.0,6.7,1.0,10.9,Ikan Belut Segar mentah,0.08723404255319149,0.08072289156626507,0.01,0.016846986089644512
66.0,14.0,0.0,0.0,Ikan Beunteur,0.07021276595744681,0.16867469879518074,0.0,0.0
90.0,14.9,2.5,2.1,Ikan biawan segar,0.09574468085106383,0.17951807228915664,0.025,0.0032457496136012367
88.0,14.2,0.7,6.2,Ikan bili segar,0.09361702127659574,0.1710843373493976,0.006999999999999999,0.009582689335394128
100.0,14.7,2.4,4.9,Ikan bubara segar,0.10638297872340426,0.17710843373493976,0.024,0.007573415765069552
134.0,25.5,1.3,5.0,Ikan bulan-bulan segar,0.1425531914893617,0.3072289156626506,0.013000000000000001,0.0077279752704791345
204.0,34.2,5.6,1.9,Ikan cakalang asap mentah,0.2170212765957447,0.4120481927710844,0.055999999999999994,0.0029366306027820708
198.0,36.5,2.2,5.5,Ikan cakalang asin mentah,0.21063829787234042,0.43975903614457834,0.022000000000000002,0.008500772797527048
120.0,11.3,3.9,10.0,Ikan cakalang hati segar,0.1276595744680851,0.13614457831325302,0.039,0.015455950540958269
116.0,11.2,1.2,10.2,Ikan cakalang jantung segar,0.12340425531914893,0.13493975903614458,0.012,0.015765069551777432
86.0,10.2,1.1,8.7,Ikan cakalang perut segar,0.09148936170212767,0.12289156626506025,0.011000000000000001,0.013446676970633693
107.0,19.6,0.7,5.5,Ikan cakalang segar,0.11382978723404255,0.23614457831325303,0.006999999999999999,0.008500772797527048
81.0,11.4,1.9,3.8,Ikan calo/ peda mentah,0.08617021276595745,0.13734939759036147,0.019,0.0058732612055641415
101.0,11.5,4.1,4.6,Ikan daun segar,0.1074468085106383,0.13855421686746988,0.040999999999999995,0.007109737248840803
109.0,17.0,4.0,0.0,Ikan Ekor Kuning,0.11595744680851064,0.20481927710843376,0.04,0.0
261.0,38.1,2.3,21.9,Ikan Gabus asap mentah,0.2776595744680851,0.4590361445783133,0.023,0.033848531684698605
292.0,58.0,4.0,0.0,Ikan Gabus kering,0.31063829787234043,0.6987951807228916,0.04,0.0
74.0,25.2,1.7,0.0,Ikan Gabus segar,0.07872340425531915,0.3036144578313253,0.017,0.0
267.0,23.1,19.4,0.2,Ikan gete goreng,0.28404255319148936,0.27831325301204823,0.19399999999999998,0.0003091190108191654
101.0,10.3,3.7,6.7,Ikan hitam segar,0.1074468085106383,0.12409638554216869,0.037000000000000005,0.01035548686244204
298.0,46.3,3.6,20.2,Ikan hiu kering,0.3170212765957447,0.5578313253012048,0.036000000000000004,0.031221020092735703
57.0,10.7,0.3,2.2,Ikan hiu segar,0.06063829787234043,0.12891566265060242,0.003,0.0034003091190108192
77.0,15.6,0.9,1.6,Ikan kacangan segar,0.08191489361702128,0.18795180722891566,0.009000000000000001,0.002472952086553323
92.0,20.0,0.7,0.0,Ikan kakap segar,0.09787234042553192,0.24096385542168675,0.006999999999999999,0.0
82.0,11.4,1.2,6.4,Ikan kakatua segar,0.08723404255319149,0.13734939759036147,0.012,0.009891808346213293
132.0,17.0,6.7,0.8,Ikan kapar segar,0.14042553191489363,0.20481927710843376,0.067,0.0012364760432766616
162.0,31.7,2.8,0.3,Ikan katombo asin,0.1723404255319149,0.3819277108433735,0.027999999999999997,0.00046367851622874804
110.0,12.6,4.2,5.4,Ikan kawalinya segar,0.11702127659574468,0.15180722891566265,0.042,0.008346213292117466
302.0,70.7,1.9,0.4,Ikan kayu kering,0.32127659574468087,0.8518072289156627,0.019,0.0006182380216383308
103.0,22.0,1.0,0.0,Ikan Kembung,0.10957446808510639,0.26506024096385544,0.01,0.0
70.0,10.8,0.7,5.2,Ikan kima segar,0.07446808510638298,0.13012048192771086,0.006999999999999999,0.0080370942812983
147.0,17.5,6.5,5.4,Ikan Lais bakar,0.15638297872340426,0.21084337349397592,0.065,0.008346213292117466
109.0,22.0,1.7,0.0,Ikan Layang,0.11595744680851064,0.26506024096385544,0.017,0.0
82.0,18.0,1.0,0.4,Ikan layur segar,0.08723404255319149,0.21686746987951808,0.01,0.0006182380216383308
90.0,20.4,0.9,0.0,Ikan lehoma segar,0.09574468085106383,0.2457831325301205,0.009000000000000001,0.0
252.0,19.9,19.1,0.0,Ikan Lele goreng,0.2680851063829787,0.2397590361445783,0.19100000000000003,0.0
112.0,20.0,3.0,0.0,Ikan Lemuru,0.11914893617021277,0.24096385542168675,0.03,0.0
104.0,15.6,3.2,2.0,Ikan lidah segar,0.11063829787234043,0.18795180722891566,0.032,0.0030911901081916537
258.0,40.3,2.3,18.9,Ikan lomak asin mentah,0.274468085106383,0.4855421686746988,0.023,0.029211746522411125
99.0,20.6,1.4,0.9,Ikan malalugis segar,0.10531914893617021,0.24819277108433738,0.013999999999999999,0.0013910355486862441
86.0,16.0,2.0,0.0,Ikan Mas,0.09148936170212767,0.1927710843373494,0.02,0.0
188.0,19.3,12.2,0.0,Ikan Mas goreng,0.2,0.23253012048192773,0.122,0.0
209.0,15.2,11.3,11.8,Ikan Mas pepes,0.2223404255319149,0.18313253012048192,0.113,0.018238021638330756
97.0,17.9,2.0,0.4,Ikan mayong segar,0.10319148936170212,0.21566265060240963,0.02,0.0006182380216383308
598.0,74.3,26.9,9.2,Ikan Mujair dendeng goreng,0.6361702127659574,0.8951807228915662,0.269,0.014219474497681605
582.0,68.3,15.2,37.2,Ikan Mujair dendeng mentah,0.6191489361702128,0.8228915662650602,0.152,0.057496136012364765
416.0,46.9,23.9,0.0,Ikan Mujair goreng,0.44255319148936173,0.5650602409638554,0.239,0.0
121.0,21.7,2.8,0.8,Ikan Mujair pepes,0.12872340425531914,0.26144578313253014,0.027999999999999997,0.0012364760432766616
89.0,18.7,1.0,0.0,Ikan Mujair segar,0.09468085106382979,0.22530120481927712,0.01,0.0
